,x,y,clay1,clay2,clay3,clay4,valsSlope,valsDem
30229,602265.9982,6156589.535,22.565,28.283,36.229,32.366,0.031474911,356.6686401
30230,602294.3324,6156589.535,22.565,28.283,36.229,32.366,0.033284288,356.4744873
30231,602322.6667,6156589.535,23.556,27.139,31.451,22.521,0.033387635,356.2234192
30232,602351.0009,6156589.535,23.556,27.139,31.451,22.521,0.031350508,356.0243225
30233,602379.3351,6156589.535,23.556,27.139,31.451,22.521,0.029720886,355.9091797
30234,602407.6694,6156589.535,23.439,27.997,33.838,27.019,0.028446503,355.9248047
30235,602436.0036,6156589.535,23.439,27.997,33.838,27.019,0.027074752,356.1044617
30236,602464.3378,6156589.535,23.439,27.997,33.838,27.019,0.025316199,356.382782
30237,602492.6721,6156589.535,23.439,27.997,33.838,27.019,0.022849804,356.6196289
30238,602521.0063,6156589.535,24.936,28.308,32.096,22.401,0.016576422,356.7935791
30239,602549.3405,6156589.535,24.936,28.308,32.096,22.401,0.010569947,357.0056458
30240,602577.6748,6156589.535,24.936,28.308,32.096,22.401,0.007637861,357.1308289
30241,602606.009,6156589.535,25.863,27.965,29.557,16.783,0.020549515,357.4295959
30242,602634.3433,6156589.535,25.863,27.965,29.557,16.783,0.034813222,358.0115356
30243,602662.6775,6156589.535,25.863,27.965,29.557,16.783,0.041013665,358.5275574
30244,602691.0117,6156589.535,25.863,27.965,29.557,16.783,0.053817395,358.9618835
30245,602719.346,6156589.535,25.459,28.084,30.403,18.486,0.060351294,360.2799988
30246,602747.6802,6156589.535,25.459,28.084,30.403,18.486,0.053208854,361.3552246
30247,602776.0144,6156589.535,25.459,28.084,30.403,18.486,0.050339952,362.1248779
30248,602804.3487,6156589.535,25.176,28.279,31.2,19.857,0.053642523,362.8192444
30249,602832.6829,6156589.535,25.176,28.279,31.2,19.857,0.056688808,363.6319885
30250,602861.0171,6156589.535,25.176,28.279,31.2,19.857,0.054360382,364.573822
30251,602889.3514,6156589.535,25.176,28.279,31.2,19.857,0.051644452,365.4672852
30252,602917.6856,6156589.535,25.03,28.561,32.014,21.174,0.049329042,366.2872314
30253,602946.0198,6156589.535,25.03,28.561,32.014,21.174,0.045267578,367.0914001
30254,602974.3541,6156589.535,25.03,28.561,32.014,21.174,0.0389691,367.8421936
30255,603002.6883,6156589.535,25.238,29.102,32.937,22.386,0.033129327,368.4327393
30256,603031.0226,6156589.535,25.238,29.102,32.937,22.386,0.03108751,368.9297791
30257,603059.3568,6156589.535,25.238,29.102,32.937,22.386,0.033328585,369.5004883
30258,603087.691,6156589.535,25.238,29.102,32.937,22.386,0.038728904,370.291626
30259,603116.0253,6156589.535,23.863,30.141,37.798,32.29,0.043643538,371.3433228
30260,603144.3595,6156589.535,23.863,30.141,37.798,32.29,0.045562353,372.5510864
30261,603172.6937,6156589.535,23.863,30.141,37.798,32.29,0.044959132,373.821228
30262,603201.028,6156589.535,23.289,31.399,41.831,39.739,0.040855296,375.0739136
30263,603229.3622,6156589.535,23.289,31.399,41.831,39.739,0.033721879,376.137146
30264,603257.6964,6156589.535,23.289,31.399,41.831,39.739,0.030236691,376.923584
30265,603286.0307,6156589.535,23.289,31.399,41.831,39.739,0.033438165,377.6217957
30266,603314.3649,6156589.535,23.621,31.179,40.506,36.576,0.039219774,378.4307251
30267,603342.6991,6156589.535,23.621,31.179,40.506,36.576,0.044282995,379.4140015
30268,603371.0334,6156589.535,23.621,31.179,40.506,36.576,0.048237991,380.5147095
30269,603399.3676,6156589.535,23.621,31.179,40.506,36.576,0.052703824,381.730835
30270,603427.7019,6156589.535,23.313,31.034,40.381,36.052,0.05705991,383.1019287
30271,603456.0361,6156589.535,23.313,31.034,40.381,36.052,0.060158491,384.5747375
30272,603484.3703,6156589.535,23.313,31.034,40.381,36.052,0.061051875,386.1068726
30273,603512.7046,6156589.535,23.775,30.45,37.828,30.359,0.057271808,387.5810547
30274,603541.0388,6156589.535,23.775,30.45,37.828,30.359,0.050469745,388.7967529
30275,603569.373,6156589.535,23.775,30.45,37.828,30.359,0.044981886,389.7568359
30276,603597.7073,6156589.535,23.775,30.45,37.828,30.359,0.042491231,390.6218262
30277,603626.0415,6156589.535,23.769,29.982,36.423,27.377,0.043535333,391.5926208
30278,603654.3757,6156589.535,23.769,29.982,36.423,27.377,0.04749104,392.7930603
30279,603682.71,6156589.535,23.769,29.982,36.423,27.377,0.052880336,394.1949158
30280,603711.0442,6156589.535,22.456,30.216,39.032,32.963,0.056110471,395.7731323
30281,603739.3784,6156589.535,22.456,30.216,39.032,32.963,0.049565487,397.3669434
30282,603767.7127,6156589.535,22.456,30.216,39.032,32.963,0.031811681,398.5631714
30283,603796.0469,6156589.535,22.456,30.216,39.032,32.963,0.010987431,399.1533508
30284,603824.3811,6156589.535,23.094,30.013,37.354,29.145,0.018300535,399.1450195
30285,603852.7154,6156589.535,23.094,30.013,37.354,29.145,0.033941317,398.6458435
30286,603881.0496,6156589.535,23.094,30.013,37.354,29.145,0.0403492,397.9301758
30287,603909.3839,6156589.535,25.198,28.288,29.242,12.149,0.03917186,397.3503113
30288,603937.7181,6156589.535,25.198,28.288,29.242,12.149,0.035657253,397.1467896
30289,603966.0523,6156589.535,25.198,28.288,29.242,12.149,0.03217642,397.2097473
30290,603994.3866,6156589.535,25.198,28.288,29.242,12.149,0.030856134,397.2648926
30291,604022.7208,6156589.535,23.033,28.735,33.845,22.215,0.039791737,397.5992126
30292,604051.055,6156589.535,23.033,28.735,33.845,22.215,0.061810605,399.2022705
30293,604079.3893,6156589.535,23.033,28.735,33.845,22.215,0.067267835,401.1059265
30294,604107.7235,6156589.535,23.267,30.128,36.853,26.886,0.072782807,403.0134277
30295,604136.0577,6156589.535,23.267,30.128,36.853,26.886,0.084741183,405.1878052
30296,604164.392,6156589.535,23.267,30.128,36.853,26.886,0.093987405,407.7280579
30297,604192.7262,6156589.535,23.267,30.128,36.853,26.886,0.096232958,410.4181213
30298,604221.0604,6156589.535,24.085,31.414,38.567,28.513,0.095193826,413.1203918
30299,604249.3947,6156589.535,24.085,31.414,38.567,28.513,0.0936151,415.802002
30300,NA,NA,NA,NA,NA,NA,NA,NA
30301,604306.0632,6156589.535,24.835,31.45,36.961,23.722,0.094587028,421.0397644
30302,604334.3974,6156589.535,24.835,31.45,36.961,23.722,0.102474801,423.8019104
30303,604362.7316,6156589.535,24.835,31.45,36.961,23.722,0.108920813,426.8299561
30304,604391.0659,6156589.535,24.835,31.45,36.961,23.722,0.10404484,429.9276123
30305,604419.4001,6156589.535,26.884,32.04,34.821,17.181,0.084513001,432.6443787
30306,604447.7343,6156589.535,26.884,32.04,34.821,17.181,0.063563205,434.5429688
30307,604476.0686,6156589.535,26.884,32.04,34.821,17.181,0.06661585,435.7858582
30308,604504.4028,6156589.535,25.031,32.053,37.612,23.214,0.094515637,437.5091248
30309,604532.737,6156589.535,25.031,32.053,37.612,23.214,0.124854289,440.3141479
30310,604561.0713,6156589.535,25.031,32.053,37.612,23.214,0.138872802,443.7815247
30311,604589.4055,6156589.535,25.031,32.053,37.612,23.214,0.134910434,447.2610168
30312,604617.7397,6156589.535,25.492,32.16,36.8,20.471,0.122652851,450.1767578
30313,604646.074,6156589.535,25.492,32.16,36.8,20.471,0.116354316,452.4085693
30314,604674.4082,6156589.535,25.492,32.16,36.8,20.471,0.121519521,454.3777161
30315,604702.7425,6156589.535,23.773,31.307,37.089,21.766,0.134706348,456.5576782
30316,604731.0767,6156589.535,23.773,31.307,37.089,21.766,0.148535684,459.0098572
30317,604759.4109,6156589.535,23.773,31.307,37.089,21.766,0.151731685,461.4656067
30318,604787.7452,6156589.535,23.773,31.307,37.089,21.766,0.140789211,463.3335876
30319,604816.0794,6156589.535,21.641,30.193,37.59,24.398,0.129470125,463.8769531
30320,604844.4136,6156589.535,21.641,30.193,37.59,24.398,0.135604173,462.7118225
30321,604872.7479,6156589.535,21.641,30.193,37.59,24.398,0.147683114,460.0632324
30322,604901.0821,6156589.535,24.07,29.572,32.126,12.7,0.144089907,456.7614746
30323,604929.4163,6156589.535,24.07,29.572,32.126,12.7,0.122267582,453.7466431
30324,604957.7506,6156589.535,24.07,29.572,32.126,12.7,0.092220016,451.561615
30325,604986.0848,6156589.535,24.07,29.572,32.126,12.7,0.06522052,450.3379517
30326,NA,NA,NA,NA,NA,NA,NA,NA
30327,NA,NA,NA,NA,NA,NA,NA,NA
30328,605071.0875,6156589.535,25.096,29.262,29.549,6.9066,0.036819272,450.5321655
30329,605099.4218,6156589.535,25.096,29.262,29.549,6.9066,0.040634744,451.3433533
30330,605127.756,6156589.535,23.179,31.15,37.621,23.343,0.042782411,452.3340454
30331,605156.0902,6156589.535,23.179,31.15,37.621,23.343,0.041210469,453.315918
30332,605184.4245,6156589.535,23.179,31.15,37.621,23.343,0.037152417,454.1094055
30333,605212.7587,6156589.535,24.128,31.854,37.856,22.833,0.035454303,454.482605
30334,605241.0929,6156589.535,24.128,31.854,37.856,22.833,0.03785279,454.3807678
30335,605269.4272,6156589.535,24.128,31.854,37.856,22.833,0.038732018,454.0461121
30336,605297.7614,6156589.535,24.128,31.854,37.856,22.833,0.037192956,453.7344055
30337,605326.0956,6156589.535,27.377,32.09,33.055,10.988,0.036702443,453.5124817
30338,605354.4299,6156589.535,27.377,32.09,33.055,10.988,0.037824489,453.2987671
30339,605382.7641,6156589.535,27.377,32.09,33.055,10.988,0.034908317,453.1695862
30340,605411.0983,6156589.535,26.385,32.574,35.859,16.779,0.031419702,453.6306458
30341,605439.4326,6156589.535,26.385,32.574,35.859,16.779,0.033360928,454.4059753
30342,605467.7668,6156589.535,26.385,32.574,35.859,16.779,0.038620874,455.4900818
30343,605496.101,6156589.535,26.385,32.574,35.859,16.779,0.040126584,456.587616
30344,605524.4353,6156589.535,26.802,33.837,38.287,20.362,0.044574376,457.7120972
30345,NA,NA,NA,NA,NA,NA,NA,NA
30346,NA,NA,NA,NA,NA,NA,NA,NA
30347,NA,NA,NA,NA,NA,NA,NA,NA
30348,NA,NA,NA,NA,NA,NA,NA,NA
30349,NA,NA,NA,NA,NA,NA,NA,NA
30350,NA,NA,NA,NA,NA,NA,NA,NA
30351,NA,NA,NA,NA,NA,NA,NA,NA
30352,NA,NA,NA,NA,NA,NA,NA,NA
30353,NA,NA,NA,NA,NA,NA,NA,NA
30354,NA,NA,NA,NA,NA,NA,NA,NA
30355,NA,NA,NA,NA,NA,NA,NA,NA
30356,NA,NA,NA,NA,NA,NA,NA,NA
30357,NA,NA,NA,NA,NA,NA,NA,NA
30358,NA,NA,NA,NA,NA,NA,NA,NA
30359,NA,NA,NA,NA,NA,NA,NA,NA
30360,NA,NA,NA,NA,NA,NA,NA,NA
30361,NA,NA,NA,NA,NA,NA,NA,NA
30362,NA,NA,NA,NA,NA,NA,NA,NA
30363,NA,NA,NA,NA,NA,NA,NA,NA
30364,NA,NA,NA,NA,NA,NA,NA,NA
30365,NA,NA,NA,NA,NA,NA,NA,NA
30366,NA,NA,NA,NA,NA,NA,NA,NA
30367,NA,NA,NA,NA,NA,NA,NA,NA
30368,NA,NA,NA,NA,NA,NA,NA,NA
30369,NA,NA,NA,NA,NA,NA,NA,NA
30370,NA,NA,NA,NA,NA,NA,NA,NA
30371,NA,NA,NA,NA,NA,NA,NA,NA
30372,NA,NA,NA,NA,NA,NA,NA,NA
30373,NA,NA,NA,NA,NA,NA,NA,NA
30374,NA,NA,NA,NA,NA,NA,NA,NA
30375,NA,NA,NA,NA,NA,NA,NA,NA
30376,NA,NA,NA,NA,NA,NA,NA,NA
30377,NA,NA,NA,NA,NA,NA,NA,NA
30378,NA,NA,NA,NA,NA,NA,NA,NA
30379,NA,NA,NA,NA,NA,NA,NA,NA
30380,NA,NA,NA,NA,NA,NA,NA,NA
30381,NA,NA,NA,NA,NA,NA,NA,NA
30382,NA,NA,NA,NA,NA,NA,NA,NA
30383,NA,NA,NA,NA,NA,NA,NA,NA
30384,NA,NA,NA,NA,NA,NA,NA,NA
30385,NA,NA,NA,NA,NA,NA,NA,NA
30386,NA,NA,NA,NA,NA,NA,NA,NA
30387,NA,NA,NA,NA,NA,NA,NA,NA
30388,NA,NA,NA,NA,NA,NA,NA,NA
30389,NA,NA,NA,NA,NA,NA,NA,NA
30390,NA,NA,NA,NA,NA,NA,NA,NA
30391,NA,NA,NA,NA,NA,NA,NA,NA
30392,NA,NA,NA,NA,NA,NA,NA,NA
30393,NA,NA,NA,NA,NA,NA,NA,NA
30394,NA,NA,NA,NA,NA,NA,NA,NA
30395,NA,NA,NA,NA,NA,NA,NA,NA
30396,NA,NA,NA,NA,NA,NA,NA,NA
30397,NA,NA,NA,NA,NA,NA,NA,NA
30398,NA,NA,NA,NA,NA,NA,NA,NA
30399,NA,NA,NA,NA,NA,NA,NA,NA
30400,NA,NA,NA,NA,NA,NA,NA,NA
30401,NA,NA,NA,NA,NA,NA,NA,NA
30402,NA,NA,NA,NA,NA,NA,NA,NA
30403,NA,NA,NA,NA,NA,NA,NA,NA
30404,NA,NA,NA,NA,NA,NA,NA,NA
30405,NA,NA,NA,NA,NA,NA,NA,NA
30406,NA,NA,NA,NA,NA,NA,NA,NA
30407,NA,NA,NA,NA,NA,NA,NA,NA
30408,NA,NA,NA,NA,NA,NA,NA,NA
30409,NA,NA,NA,NA,NA,NA,NA,NA
30410,NA,NA,NA,NA,NA,NA,NA,NA
30411,NA,NA,NA,NA,NA,NA,NA,NA
30412,NA,NA,NA,NA,NA,NA,NA,NA
30413,NA,NA,NA,NA,NA,NA,NA,NA
30414,NA,NA,NA,NA,NA,NA,NA,NA
30415,NA,NA,NA,NA,NA,NA,NA,NA
30416,NA,NA,NA,NA,NA,NA,NA,NA
30417,NA,NA,NA,NA,NA,NA,NA,NA
30418,NA,NA,NA,NA,NA,NA,NA,NA
30419,NA,NA,NA,NA,NA,NA,NA,NA
30420,NA,NA,NA,NA,NA,NA,NA,NA
30421,NA,NA,NA,NA,NA,NA,NA,NA
30422,NA,NA,NA,NA,NA,NA,NA,NA
30423,NA,NA,NA,NA,NA,NA,NA,NA
30424,NA,NA,NA,NA,NA,NA,NA,NA
30425,NA,NA,NA,NA,NA,NA,NA,NA
30426,NA,NA,NA,NA,NA,NA,NA,NA
30427,NA,NA,NA,NA,NA,NA,NA,NA
30428,NA,NA,NA,NA,NA,NA,NA,NA
30429,NA,NA,NA,NA,NA,NA,NA,NA
30430,NA,NA,NA,NA,NA,NA,NA,NA
30431,NA,NA,NA,NA,NA,NA,NA,NA
30432,NA,NA,NA,NA,NA,NA,NA,NA
30433,NA,NA,NA,NA,NA,NA,NA,NA
30434,NA,NA,NA,NA,NA,NA,NA,NA
30435,NA,NA,NA,NA,NA,NA,NA,NA
30436,NA,NA,NA,NA,NA,NA,NA,NA
30437,NA,NA,NA,NA,NA,NA,NA,NA
30438,NA,NA,NA,NA,NA,NA,NA,NA
30439,NA,NA,NA,NA,NA,NA,NA,NA
30440,NA,NA,NA,NA,NA,NA,NA,NA
30441,NA,NA,NA,NA,NA,NA,NA,NA
30442,NA,NA,NA,NA,NA,NA,NA,NA
30443,NA,NA,NA,NA,NA,NA,NA,NA
30444,601982.6558,6156561.2,35.527,41.861,50.658,46.957,0.130103976,368.4276428
30445,602010.9901,6156561.2,28.379,35.045,44.721,43.14,0.122371897,364.8373413
30446,602039.3243,6156561.2,28.379,35.045,44.721,43.14,0.11201223,361.4688721
30447,602067.6585,6156561.2,28.379,35.045,44.721,43.14,0.092461884,358.4666748
30448,602095.9928,6156561.2,28.379,35.045,44.721,43.14,0.061190881,356.2142639
30449,602124.327,6156561.2,25.386,27.226,29.037,17.002,0.02829737,355.0169983
30450,602152.6612,6156561.2,25.386,27.226,29.037,17.002,0.018306604,354.8061829
30451,602180.9955,6156561.2,25.386,27.226,29.037,17.002,0.025865437,355.1341553
30452,602209.3297,6156561.2,22.812,26.685,31.777,24.299,0.030245494,355.5620728
30453,602237.664,6156561.2,22.812,26.685,31.777,24.299,0.033592034,355.7885132
30454,602265.9982,6156561.2,22.812,26.685,31.777,24.299,0.033432797,355.7845154
30455,602294.3324,6156561.2,22.812,26.685,31.777,24.299,0.034246586,355.5646362
30456,602322.6667,6156561.2,24.495,25.918,26.847,13.543,0.032340255,355.3291016
30457,602351.0009,6156561.2,24.495,25.918,26.847,13.543,0.025810134,355.228241
30458,602379.3351,6156561.2,24.495,25.918,26.847,13.543,0.020903585,355.1950073
30459,602407.6694,6156561.2,24.944,26.845,28.435,15.938,0.017426424,355.2825012
30460,602436.0036,6156561.2,24.944,26.845,28.435,15.938,0.016086714,355.5455627
30461,602464.3378,6156561.2,24.944,26.845,28.435,15.938,0.014445393,355.8771362
30462,602492.6721,6156561.2,24.944,26.845,28.435,15.938,0.014748528,356.1734924
30463,602521.0063,6156561.2,24.255,28.611,34.129,26.941,0.018786548,356.6711121
30464,602549.3405,6156561.2,24.255,28.611,34.129,26.941,0.02257877,357.0967102
30465,602577.6748,6156561.2,24.255,28.611,34.129,26.941,0.031727217,357.434906
30466,602606.009,6156561.2,23.019,30.022,39.748,38.174,0.0453775,358.1499329
30467,602634.3433,6156561.2,23.019,30.022,39.748,38.174,0.051898468,359.1680603
30468,602662.6775,6156561.2,23.019,30.022,39.748,38.174,0.055458765,359.9953918
30469,602691.0117,6156561.2,23.019,30.022,39.748,38.174,0.06292136,360.6990967
30470,NA,NA,NA,NA,NA,NA,NA,NA
30471,602747.6802,6156561.2,23.848,29.679,37.285,32.531,0.049833242,362.5565491
30472,602776.0144,6156561.2,23.848,29.679,37.285,32.531,0.049120434,363.3318176
30473,602804.3487,6156561.2,23.584,29.426,36.833,31.476,0.053706747,364.13974
30474,602832.6829,6156561.2,23.584,29.426,36.833,31.476,0.057823174,365.030365
30475,602861.0171,6156561.2,23.584,29.426,36.833,31.476,0.058365159,365.9498291
30476,602889.3514,6156561.2,23.584,29.426,36.833,31.476,0.056936305,366.8126526
30477,602917.6856,6156561.2,23.698,29.644,37.066,31.526,0.054012444,367.5777893
30478,602946.0198,6156561.2,23.698,29.644,37.066,31.526,0.048715159,368.2607422
30479,602974.3541,6156561.2,23.698,29.644,37.066,31.526,0.041229174,368.844696
30480,603002.6883,6156561.2,25,29.051,33.19,22.905,0.034561887,369.2801514
30481,603031.0226,6156561.2,25,29.051,33.19,22.905,0.031929836,369.6791382
30482,603059.3568,6156561.2,25,29.051,33.19,22.905,0.033494469,370.1854553
30483,603087.691,6156561.2,25,29.051,33.19,22.905,0.037830036,370.9101257
30484,603116.0253,6156561.2,24.65,29.387,34.503,25.349,0.04126187,371.868866
30485,603144.3595,6156561.2,24.65,29.387,34.503,25.349,0.04089538,372.9360657
30486,603172.6937,6156561.2,24.65,29.387,34.503,25.349,0.037599981,374.003479
30487,603201.028,6156561.2,25.995,28.969,30.984,17.245,0.032051414,375.0085449
30488,603229.3622,6156561.2,25.995,28.969,30.984,17.245,0.026764302,375.820282
30489,603257.6964,6156561.2,25.995,28.969,30.984,17.245,0.026343195,376.4210815
30490,603286.0307,6156561.2,25.995,28.969,30.984,17.245,0.030799845,376.9941101
30491,603314.3649,6156561.2,25.332,29.363,32.999,21.329,0.037409343,377.7319946
30492,603342.6991,6156561.2,25.332,29.363,32.999,21.329,0.043240786,378.6668091
30493,603371.0334,6156561.2,25.332,29.363,32.999,21.329,0.047972895,379.7199097
30494,603399.3676,6156561.2,25.332,29.363,32.999,21.329,0.053347159,380.8816833
30495,603427.7019,6156561.2,24.433,29.839,35.533,26.345,0.058631994,382.1933899
30496,603456.0361,6156561.2,24.433,29.839,35.533,26.345,0.062565126,383.6008911
30497,603484.3703,6156561.2,24.433,29.839,35.533,26.345,0.064373568,385.0635071
30498,603512.7046,6156561.2,24.524,29.329,33.809,22.567,0.062164195,386.47995
30499,603541.0388,6156561.2,24.524,29.329,33.809,22.567,0.057266328,387.681488
30500,603569.373,6156561.2,24.524,29.329,33.809,22.567,0.053244028,388.6897278
30501,603597.7073,6156561.2,24.524,29.329,33.809,22.567,0.051972564,389.6725159
30502,603626.0415,6156561.2,24.308,29.146,33.432,21.47,0.054135464,390.8327942
30503,NA,NA,NA,NA,NA,NA,NA,NA
30504,603682.71,6156561.2,24.308,29.146,33.432,21.47,0.058262445,393.7848816
30505,603711.0442,6156561.2,24.284,29.296,33.643,21.356,0.058409125,395.3516541
30506,603739.3784,6156561.2,24.284,29.296,33.643,21.356,0.054051045,396.8750305
30507,603767.7127,6156561.2,24.284,29.296,33.643,21.356,0.042599522,398.1224976
30508,603796.0469,6156561.2,24.284,29.296,33.643,21.356,0.025011988,398.9932251
30509,603824.3811,6156561.2,24.081,30.241,36.299,26.055,0.007914648,399.4119568
30510,603852.7154,6156561.2,24.081,30.241,36.299,26.055,0.02380552,399.3184204
30511,603881.0496,6156561.2,24.081,30.241,36.299,26.055,0.037502568,398.8946838
30512,603909.3839,6156561.2,23.99,28.511,31.795,17.646,0.042724375,398.4761658
30513,603937.7181,6156561.2,23.99,28.511,31.795,17.646,0.041522548,398.2541504
30514,603966.0523,6156561.2,23.99,28.511,31.795,17.646,0.037084226,398.1958313
30515,603994.3866,6156561.2,23.99,28.511,31.795,17.646,0.033768471,398.1637573
30516,604022.7208,6156561.2,24.108,28.681,31.992,17.809,0.031526119,398.1853027
30517,604051.055,6156561.2,24.108,28.681,31.992,17.809,0.054256354,399.1051636
30518,604079.3893,6156561.2,24.108,28.681,31.992,17.809,0.074540809,401.2237549
30519,604107.7235,6156561.2,22.794,30.106,37.602,28.544,0.078046925,403.3187866
30520,604136.0577,6156561.2,22.794,30.106,37.602,28.544,0.08599361,405.6117249
30521,604164.392,6156561.2,22.794,30.106,37.602,28.544,0.090428248,408.1417236
30522,604192.7262,6156561.2,22.794,30.106,37.602,28.544,0.089316875,410.7029724
30523,604221.0604,6156561.2,24.084,30.636,36.545,24.644,0.088437065,413.1963196
30524,604249.3947,6156561.2,24.084,30.636,36.545,24.644,0.090579547,415.7260742
30525,604277.7289,6156561.2,24.084,30.636,36.545,24.644,0.094122328,418.3419495
30526,604306.0632,6156561.2,24.561,31.478,37.508,24.797,0.100052811,421.0729675
30527,604334.3974,6156561.2,24.561,31.478,37.508,24.797,0.107795514,424.030426
30528,604362.7316,6156561.2,24.561,31.478,37.508,24.797,0.111397453,427.190918
30529,604391.0659,6156561.2,24.561,31.478,37.508,24.797,0.105309255,430.3332214
30530,604419.4001,6156561.2,27.315,32.499,35.272,17.279,0.088888049,433.1303406
30531,604447.7343,6156561.2,27.315,32.499,35.272,17.279,0.072465889,435.2931519
30532,604476.0686,6156561.2,27.315,32.499,35.272,17.279,0.078983948,436.9500122
30533,604504.4028,6156561.2,25.188,32.377,38.017,23.087,0.106004015,439.0273438
30534,604532.737,6156561.2,25.188,32.377,38.017,23.087,0.132230043,442.0186462
30535,604561.0713,6156561.2,25.188,32.377,38.017,23.087,0.143978,445.6437073
30536,604589.4055,6156561.2,25.188,32.377,38.017,23.087,0.138640404,449.3083801
30537,604617.7397,6156561.2,25.604,31.889,35.611,17.172,0.12609452,452.461792
30538,604646.074,6156561.2,25.604,31.889,35.611,17.172,0.122281291,454.9768372
30539,604674.4082,6156561.2,25.604,31.889,35.611,17.172,0.132710099,457.2605896
30540,604702.7425,6156561.2,23.745,30.485,34.493,15.501,0.149445176,459.7991028
30541,604731.0767,6156561.2,23.745,30.485,34.493,15.501,0.159819394,462.6243591
30542,604759.4109,6156561.2,23.745,30.485,34.493,15.501,0.153904393,465.2948914
30543,604787.7452,6156561.2,23.745,30.485,34.493,15.501,0.133562282,467.1325989
30544,604816.0794,6156561.2,22.767,30.109,35.092,17.443,0.11964187,467.4306946
30545,604844.4136,6156561.2,22.767,30.109,35.092,17.443,0.131293714,465.9113464
30546,604872.7479,6156561.2,22.767,30.109,35.092,17.443,0.148209497,462.9135437
30547,604901.0821,6156561.2,22.13,29.183,34.134,17.419,0.147061929,459.3394165
30548,604929.4163,6156561.2,22.13,29.183,34.134,17.419,0.127966866,456.0884705
30549,604957.7506,6156561.2,22.13,29.183,34.134,17.419,0.099828042,453.6064453
30550,604986.0848,6156561.2,22.13,29.183,34.134,17.419,0.07169906,452.0386658
30551,NA,NA,NA,NA,NA,NA,NA,NA
30552,605042.7533,6156561.2,25.479,28.9,27.893,3.0778,0.032783296,451.0103149
30553,605071.0875,6156561.2,25.479,28.9,27.893,3.0778,0.028511642,451.2684021
30554,605099.4218,6156561.2,25.479,28.9,27.893,3.0778,0.03383068,451.9549561
30555,605127.756,6156561.2,23.375,30.866,36.518,20.801,0.037910059,452.9050293
30556,605156.0902,6156561.2,23.375,30.866,36.518,20.801,0.037569292,453.9206543
30557,605184.4245,6156561.2,23.375,30.866,36.518,20.801,0.032305717,454.8295593
30558,605212.7587,6156561.2,24.527,32.269,38.233,22.761,0.027800804,455.3462219
30559,605241.0929,6156561.2,24.527,32.269,38.233,22.761,0.031907398,455.346344
30560,605269.4272,6156561.2,24.527,32.269,38.233,22.761,0.036547568,455.0664063
30561,605297.7614,6156561.2,24.527,32.269,38.233,22.761,0.038193066,454.7697449
30562,605326.0956,6156561.2,26.749,32.546,35.255,15.233,0.039068002,454.5668945
30563,605354.4299,6156561.2,26.749,32.546,35.255,15.233,0.040651172,454.4120178
30564,605382.7641,6156561.2,26.749,32.546,35.255,15.233,0.041674513,454.3407593
30565,605411.0983,6156561.2,27.446,32.561,34.1,12.408,0.034514841,454.5085754
30566,605439.4326,6156561.2,27.446,32.561,34.1,12.408,0.025969891,454.7353516
30567,605467.7668,6156561.2,27.446,32.561,34.1,12.408,0.028388577,455.416626
30568,605496.101,6156561.2,27.446,32.561,34.1,12.408,0.034496009,456.3330688
30569,605524.4353,6156561.2,28.31,34.479,37.645,17.988,0.040294603,457.3484497
30570,NA,NA,NA,NA,NA,NA,NA,NA
